id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice
734,903226130,50,RM,6000,4,Inside,BrkSide,1.5Fin,4,6,1936,1950,MetalSd,MetalSd,None,0.0,3,BrkTil,672.0,0.0,0.0,672.0,3,757,567,0,1324,0.0,0.0,1,0,3,1,4,6,0,1.0,240.0,0,0,0,0,0,0,0,7,2009,128000
1209,534400060,20,RL,10175,3,Inside,NAmes,1Story,6,5,1964,1964,HdBoard,Plywood,BrkFace,272.0,3,CBlock,490.0,0.0,935.0,1425.0,4,1425,0,0,1425,0.0,0.0,2,0,3,1,4,7,1,2.0,576.0,0,0,0,407,0,0,0,7,2008,180500
1994,902302150,190,RM,13600,4,Inside,OldTown,2Story,5,5,1900,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,0.0,0.0,662.0,662.0,3,1422,915,0,2337,0.0,0.0,2,0,5,2,4,10,0,2.0,560.0,0,57,0,0,0,0,0,9,2007,90000
1901,534431020,45,RL,12172,4,Inside,NAmes,1.5Unf,5,7,1940,1996,Wd Sdng,HdBoard,None,0.0,3,PConc,130.0,259.0,433.0,822.0,3,908,0,0,908,0.0,0.0,1,0,2,1,4,4,0,2.0,512.0,284,24,0,0,192,0,0,10,2007,138500
2413,528218080,60,RL,10237,4,Inside,Gilbert,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,738.0,738.0,5,738,754,0,1492,0.0,0.0,2,1,3,1,5,8,0,2.0,440.0,0,32,0,0,0,0,0,9,2006,169985
2630,535457070,20,RL,7000,4,Inside,NAmes,1Story,5,4,1961,1961,BrkFace,BrkFace,None,0.0,3,CBlock,781.0,0.0,369.0,1150.0,3,1150,0,0,1150,0.0,0.0,1,0,3,1,4,6,0,1.0,288.0,0,0,0,0,162,0,0,7,2006,146000
1428,906420130,60,RL,11228,2,CulDSac,SawyerW,2Story,7,5,1993,1993,VinylSd,VinylSd,None,0.0,4,PConc,50.0,531.0,499.0,1080.0,5,1080,1017,0,2097,0.0,1.0,2,1,3,1,5,9,1,3.0,678.0,196,187,0,0,0,0,0,12,2008,228000
1271,535453020,20,RL,8000,4,Inside,NAmes,1Story,5,6,1959,1959,BrkFace,Wd Sdng,None,0.0,3,PConc,476.0,488.0,292.0,1256.0,4,1256,0,0,1256,1.0,0.0,1,1,3,1,5,6,0,1.0,311.0,0,240,0,0,0,0,0,5,2008,159000
2464,528480070,60,FV,10728,4,Inside,Somerst,2Story,8,5,2006,2006,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,1095.0,1095.0,4,1095,844,0,1939,0.0,0.0,2,1,3,1,5,8,1,3.0,1053.0,192,51,0,0,0,0,0,8,2006,266000
2653,902204120,50,RM,6000,4,Inside,OldTown,1.5Fin,5,7,1924,1950,MetalSd,MetalSd,BrkFace,145.0,3,PConc,0.0,0.0,816.0,816.0,5,816,750,0,1566,0.0,0.0,1,1,5,1,5,7,0,2.0,450.0,24,0,296,0,0,0,0,8,2006,139000
1505,908225170,190,RL,6931,4,Inside,Edwards,1Story,4,5,1955,1955,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,784.0,0.0,0.0,784.0,3,784,0,0,784,1.0,0.0,1,0,2,1,4,4,0,0.0,0.0,112,0,0,0,0,0,0,5,2008,91900
2110,906382060,20,RL,8760,4,Inside,CollgCr,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,132.0,4,PConc,36.0,0.0,1453.0,1489.0,5,1500,0,0,1500,0.0,0.0,2,0,3,1,5,7,1,2.0,674.0,144,38,0,0,0,0,0,6,2007,212999
2386,528116030,20,RL,16033,3,FR2,NridgHt,1Story,9,5,2004,2005,VinylSd,VinylSd,BrkFace,378.0,4,PConc,1261.0,0.0,572.0,1833.0,5,1850,0,0,1850,1.0,0.0,2,0,3,1,5,8,1,3.0,772.0,519,112,0,0,0,0,0,3,2006,326000
1086,528235020,60,RL,9024,3,Inside,Gilbert,2Story,6,5,2004,2004,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,789.0,789.0,5,813,702,0,1515,0.0,0.0,2,1,3,1,5,8,1,2.0,393.0,0,75,0,0,0,0,0,7,2008,179000
1574,916380060,20,RL,11563,3,Inside,Timber,1Story,8,5,2006,2007,VinylSd,VinylSd,Stone,258.0,4,PConc,1036.0,0.0,482.0,1518.0,5,1537,0,0,1537,1.0,0.0,2,0,3,1,5,8,0,3.0,788.0,0,26,0,0,0,0,0,4,2008,294000
406,527451540,160,RM,1680,4,Inside,BrDale,2Story,6,6,1972,1972,HdBoard,HdBoard,BrkFace,425.0,3,CBlock,110.0,294.0,79.0,483.0,3,483,504,0,987,1.0,0.0,1,1,2,1,4,5,0,1.0,288.0,0,0,0,0,0,0,0,7,2009,97000
2757,906382050,60,RL,8760,4,Inside,CollgCr,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,4,PConc,464.0,0.0,927.0,1391.0,5,1391,571,0,1962,0.0,0.0,2,1,3,1,5,7,0,3.0,868.0,0,90,0,0,0,0,0,8,2006,239799
2559,534455080,20,RL,9600,4,Inside,NAmes,1Story,5,6,1961,1990,WdShing,Wd Shng,None,0.0,3,CBlock,915.0,0.0,336.0,1251.0,3,1433,0,0,1433,1.0,0.0,1,0,3,1,4,7,1,2.0,441.0,144,0,205,0,0,0,0,6,2006,161000
1469,907290150,120,RM,4435,4,Inside,CollgCr,1Story,6,5,2003,2003,VinylSd,VinylSd,BrkFace,170.0,4,PConc,686.0,0.0,162.0,848.0,5,848,0,0,848,1.0,0.0,1,0,1,1,5,3,0,2.0,420.0,140,0,0,0,0,0,0,3,2008,136500
407,527451640,160,RM,1680,4,Inside,BrDale,2Story,6,8,1972,2007,HdBoard,HdBoard,BrkFace,510.0,3,CBlock,162.0,0.0,321.0,483.0,4,483,504,0,987,0.0,0.0,1,1,2,1,5,5,0,1.0,264.0,250,0,0,0,0,0,0,5,2009,118000
2300,923252080,20,RL,7599,4,Corner,Mitchel,1Story,4,6,1982,2006,HdBoard,Plywood,None,0.0,3,CBlock,565.0,0.0,280.0,845.0,3,845,0,0,845,1.0,0.0,1,0,2,1,4,4,0,2.0,360.0,0,0,0,0,0,0,0,6,2007,129500
731,903201080,50,RL,7264,4,Inside,BrkSide,1.5Fin,7,7,1925,2007,Wd Sdng,Wd Sdng,None,0.0,4,BrkTil,0.0,0.0,952.0,952.0,4,952,596,0,1548,0.0,0.0,2,1,3,1,6,5,0,2.0,672.0,74,0,0,0,144,0,0,10,2009,205000
1688,528102120,20,RL,11825,4,Inside,NridgHt,1Story,8,5,2006,2007,CemntBd,CmentBd,Stone,302.0,4,PConc,0.0,0.0,1694.0,1694.0,5,1694,0,0,1694,0.0,0.0,2,0,3,1,5,7,1,3.0,856.0,0,112,0,0,0,0,0,6,2007,322400
880,907410130,20,RL,10200,4,Inside,CollgCr,1Story,8,5,2007,2007,VinylSd,VinylSd,BrkFace,180.0,4,PConc,1478.0,0.0,100.0,1578.0,5,1602,0,0,1602,1.0,0.0,2,0,3,1,5,7,1,3.0,810.0,0,48,0,0,195,0,0,1,2009,293200
1074,528186080,120,RL,8849,3,Inside,NridgHt,1Story,9,5,2005,2005,MetalSd,MetalSd,BrkFace,616.0,5,PConc,28.0,0.0,1656.0,1684.0,5,1684,0,0,1684,0.0,0.0,2,0,2,1,6,6,1,2.0,564.0,495,72,0,0,0,0,0,7,2008,266000
771,905103040,60,RL,11184,4,Inside,Sawyer,2Story,6,5,1978,1978,HdBoard,HdBoard,BrkFace,92.0,3,CBlock,226.0,500.0,192.0,918.0,4,918,765,0,1683,0.0,0.0,2,1,3,1,4,7,1,2.0,440.0,243,0,0,0,0,0,0,7,2009,172500
724,902405100,50,RM,8820,4,Corner,OldTown,1.5Fin,5,6,1890,1996,VinylSd,VinylSd,None,0.0,3,BrkTil,1088.0,0.0,0.0,1088.0,3,1188,561,120,1869,0.0,0.0,1,0,2,1,4,7,0,2.0,456.0,48,0,244,0,0,0,0,9,2009,124900
730,903201020,30,RL,6615,4,Inside,BrkSide,1Story,6,6,1923,1950,MetalSd,MetalSd,None,0.0,3,BrkTil,0.0,0.0,1022.0,1022.0,3,1432,0,0,1432,0.0,0.0,1,0,3,1,5,6,1,1.0,216.0,266,61,0,0,0,0,0,9,2009,149000
273,907414030,20,RL,8773,4,FR2,CollgCr,1Story,7,5,2004,2004,VinylSd,VinylSd,BrkFace,98.0,4,PConc,24.0,0.0,1390.0,1414.0,5,1414,0,0,1414,0.0,0.0,2,0,3,1,5,6,0,2.0,494.0,132,105,0,0,0,0,0,5,2010,185500
2793,907255010,20,RL,11088,4,Corner,CollgCr,1Story,8,5,2002,2002,Stucco,Stucco,None,0.0,4,PConc,872.0,0.0,476.0,1348.0,5,1358,0,0,1358,1.0,0.0,1,1,1,1,5,5,1,2.0,418.0,68,166,0,0,0,0,0,6,2006,220000
1789,528439050,20,RL,9158,4,Inside,Somerst,1Story,8,5,2007,2007,CemntBd,CmentBd,Stone,140.0,4,PConc,0.0,0.0,1496.0,1496.0,5,1496,0,0,1496,0.0,0.0,2,0,3,1,5,7,0,2.0,474.0,168,130,0,0,0,0,0,6,2007,225000
1900,534430090,20,RL,8280,3,Inside,NAmes,1Story,6,5,1950,1950,BrkFace,BrkFace,None,0.0,3,CBlock,0.0,0.0,932.0,932.0,5,932,0,0,932,0.0,0.0,1,0,2,1,5,4,1,1.0,306.0,0,0,214,0,0,0,0,11,2007,124000
677,535450160,90,RL,8544,4,Corner,NAmes,1Story,3,4,1950,1950,BrkFace,BrkFace,None,0.0,3,Slab,0.0,0.0,0.0,0.0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,0,2.0,400.0,0,0,0,0,0,0,0,6,2009,92900
747,903236040,30,RM,8635,4,Inside,BrkSide,1Story,5,5,1925,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,134.0,0.0,938.0,1072.0,3,1072,0,0,1072,1.0,0.0,1,0,2,1,4,5,0,5.0,1184.0,0,0,105,0,0,0,0,8,2009,126500
1038,527425035,20,RL,12735,3,FR2,NAmes,1Story,4,5,1972,1972,MetalSd,MetalSd,None,0.0,3,CBlock,600.0,0.0,264.0,864.0,3,864,0,0,864,0.0,0.0,1,0,3,1,4,5,0,2.0,576.0,216,0,0,0,0,0,0,4,2008,111250
1763,528326060,60,RL,11000,4,FR2,NoRidge,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,72.0,4,PConc,0.0,0.0,969.0,969.0,5,997,1288,0,2285,0.0,0.0,2,1,4,1,5,8,1,3.0,648.0,0,56,0,0,0,0,0,6,2007,248000
1283,535477090,20,RL,7590,4,Inside,NAmes,1Story,5,5,1963,1963,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,0.0,0.0,1117.0,1117.0,5,1117,0,0,1117,0.0,0.0,1,0,3,1,4,6,0,1.0,264.0,0,0,0,0,0,0,0,5,2008,136870
2803,907290160,120,RM,4435,4,Inside,CollgCr,1Story,6,5,2003,2003,VinylSd,VinylSd,BrkFace,170.0,4,PConc,717.0,0.0,131.0,848.0,5,848,0,0,848,1.0,0.0,1,0,1,1,5,4,0,2.0,420.0,140,0,0,0,0,0,0,4,2006,133000
1927,535180030,20,RL,10152,4,Inside,NAmes,1Story,5,5,1956,1956,MetalSd,MetalSd,BrkFace,120.0,3,CBlock,586.0,0.0,462.0,1048.0,3,1048,0,0,1048,1.0,0.0,1,0,3,1,4,6,0,1.0,286.0,0,20,0,0,192,0,0,6,2007,135000
1036,527402130,20,RL,10295,4,FR2,NAmes,1Story,4,6,1969,1969,HdBoard,HdBoard,BrkFace,72.0,3,CBlock,252.0,0.0,684.0,936.0,3,936,0,0,936,0.0,0.0,1,0,2,1,4,4,0,1.0,288.0,16,0,0,0,0,0,0,9,2008,111900
1237,535151160,20,RL,7763,4,Inside,NAmes,1Story,5,7,1962,1980,MetalSd,MetalSd,None,0.0,3,CBlock,504.0,108.0,319.0,931.0,3,1283,0,0,1283,1.0,0.0,1,0,3,1,4,6,0,2.0,506.0,0,0,0,0,0,0,0,10,2008,140000
1375,904101170,50,RL,17120,4,Inside,ClearCr,1.5Fin,4,4,1959,1959,WdShing,Plywood,None,0.0,3,CBlock,0.0,0.0,0.0,0.0,3,1120,468,0,1588,0.0,0.0,2,0,4,1,4,7,1,2.0,680.0,0,59,0,0,0,0,0,7,2008,134432
2453,528365090,60,RL,10120,4,Inside,NoRidge,2Story,8,5,1994,1994,VinylSd,VinylSd,BrkFace,391.0,4,PConc,740.0,0.0,425.0,1165.0,5,1203,1323,0,2526,1.0,0.0,2,1,4,1,5,8,1,3.0,844.0,309,78,0,0,0,0,0,12,2006,290000
2129,907187040,60,RL,10820,2,CulDSac,CollgCr,2Story,7,5,1999,1999,VinylSd,VinylSd,None,0.0,4,PConc,342.0,0.0,646.0,988.0,5,988,885,0,1873,0.0,0.0,2,1,3,1,5,7,1,2.0,597.0,202,123,0,0,0,0,0,3,2007,235500
2640,902104020,50,RM,9600,4,Inside,OldTown,1.5Fin,6,8,1900,2004,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,381.0,0.0,399.0,780.0,5,940,476,0,1416,0.0,1.0,1,0,3,1,5,7,0,2.0,400.0,0,24,0,0,0,0,0,6,2006,156500
2437,528275060,60,RL,8121,3,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,953.0,953.0,5,953,711,0,1664,0.0,0.0,2,1,3,1,4,7,1,2.0,460.0,100,40,0,0,0,0,0,1,2006,172400
2398,528150080,20,RL,13758,3,Inside,NridgHt,1Story,9,5,2005,2006,VinylSd,VinylSd,BrkFace,430.0,5,PConc,1232.0,0.0,560.0,1792.0,5,1792,0,0,1792,1.0,0.0,2,0,2,1,5,6,1,3.0,925.0,204,49,0,0,0,0,0,3,2006,372397
1420,906204280,60,RL,9771,1,Corner,SawyerW,2Story,6,5,1995,2002,HdBoard,HdBoard,BrkFace,190.0,4,PConc,779.0,0.0,298.0,1077.0,5,1093,1721,0,2814,0.0,1.0,2,1,4,1,5,9,1,2.0,614.0,48,32,0,0,216,0,0,6,2008,260000
2693,903454020,30,RM,9000,4,Inside,IDOTRR,1Story,5,4,1919,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,0.0,0.0,610.0,610.0,5,819,0,0,819,0.0,0.0,1,0,2,1,5,4,0,0.0,0.0,0,0,0,0,0,0,0,9,2006,72000
1370,903481100,190,RM,10320,4,Inside,IDOTRR,2Story,3,3,1915,1950,AsphShn,AsphShn,None,0.0,2,PConc,0.0,0.0,536.0,536.0,5,808,536,0,1344,0.0,0.0,2,0,3,2,4,8,0,0.0,0.0,42,0,204,0,0,0,0,5,2008,82375
392,527378140,80,RL,10448,3,Corner,NWAmes,SLvl,6,6,1972,1972,HdBoard,HdBoard,BrkFace,333.0,3,CBlock,0.0,0.0,689.0,689.0,3,1378,741,0,2119,0.0,0.0,2,1,3,1,4,7,1,2.0,583.0,0,104,0,0,0,0,0,8,2009,158000
1351,903236010,50,RM,8635,4,Inside,BrkSide,1.5Fin,5,5,1948,2001,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,336.0,41.0,295.0,672.0,3,1072,213,0,1285,1.0,0.0,1,0,2,1,4,6,0,1.0,240.0,0,0,0,0,0,0,0,1,2008,127000
246,906201120,20,RL,11980,4,Inside,SawyerW,1Story,7,5,1987,1987,Plywood,Plywood,BrkFace,177.0,4,CBlock,1433.0,0.0,0.0,1433.0,5,1433,0,0,1433,1.0,0.0,1,1,1,1,5,4,2,2.0,528.0,0,278,0,0,266,0,0,6,2010,270000
802,906201130,50,RL,12327,3,Inside,SawyerW,1.5Fin,8,8,1983,2009,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,1441.0,0.0,55.0,1496.0,5,1496,636,0,2132,1.0,0.0,1,1,1,1,5,5,1,2.0,612.0,349,40,0,0,0,0,0,9,2009,316600
1404,905402090,80,RL,11512,3,Corner,Edwards,SLvl,6,7,1959,2006,Plywood,Plywood,BrkFace,84.0,3,CBlock,719.0,0.0,300.0,1019.0,4,1357,0,0,1357,1.0,0.0,1,0,2,1,6,5,1,1.0,312.0,0,0,0,0,163,0,0,5,2008,177000
803,906203120,20,RL,14684,3,CulDSac,SawyerW,1Story,7,7,1990,1991,HdBoard,HdBoard,BrkFace,234.0,4,CBlock,485.0,177.0,1496.0,2158.0,4,2196,0,0,2196,0.0,0.0,2,0,3,1,5,7,1,3.0,701.0,84,70,0,0,0,0,0,6,2009,271900
1595,923225150,160,RM,2665,4,Inside,MeadowV,2Story,5,6,1976,1976,CemntBd,CmentBd,None,0.0,3,PConc,0.0,0.0,264.0,264.0,3,616,688,0,1304,0.0,0.0,1,1,3,1,4,4,1,1.0,336.0,141,24,0,0,0,0,0,6,2008,115000
1319,902330010,70,RM,5250,4,Inside,OldTown,2Story,8,5,1872,1987,MetalSd,MetalSd,None,0.0,3,BrkTil,259.0,0.0,425.0,684.0,2,938,1215,205,2358,0.0,0.0,2,0,4,1,4,8,0,0.0,0.0,0,54,20,0,0,0,0,12,2008,122000
2231,909475230,20,RL,18044,3,CulDSac,Crawfor,1Story,8,5,1986,1986,WdShing,Plywood,None,0.0,4,CBlock,0.0,0.0,279.0,279.0,4,2726,0,0,2726,0.0,0.0,2,1,2,1,5,6,1,2.0,691.0,216,64,169,0,0,228,0,8,2007,315000
2162,907410050,60,RL,9245,3,Inside,CollgCr,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,939.0,939.0,5,939,858,0,1797,0.0,0.0,2,1,3,1,5,8,0,2.0,639.0,144,53,0,0,0,0,0,4,2007,213500
2622,535451190,20,RL,7200,4,Inside,NAmes,1Story,5,7,1950,1950,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,0.0,0.0,0.0,0.0,3,1040,0,0,1040,0.0,0.0,1,0,2,1,4,5,0,2.0,625.0,0,0,0,0,0,0,0,6,2006,109500
1300,902201120,20,RM,6000,4,Inside,OldTown,1Story,5,5,1948,1950,VinylSd,VinylSd,None,0.0,3,CBlock,104.0,169.0,516.0,789.0,5,789,0,0,789,0.0,0.0,1,0,2,1,4,5,0,1.0,250.0,0,0,0,0,0,0,0,4,2008,115000
2505,533206040,120,FV,3628,4,Inside,Somerst,1Story,7,5,2004,2004,MetalSd,MetalSd,None,0.0,4,PConc,0.0,0.0,1143.0,1143.0,5,1143,0,0,1143,0.0,0.0,1,1,1,1,5,5,1,2.0,588.0,0,191,0,0,0,0,0,5,2006,176400
582,534127170,20,RL,9156,3,Inside,NWAmes,1Story,6,7,1968,1968,BrkFace,BrkFace,None,0.0,3,CBlock,0.0,0.0,1489.0,1489.0,4,1489,0,0,1489,0.0,0.0,2,0,3,1,5,7,1,2.0,462.0,0,0,0,0,0,0,0,8,2009,185750
1458,907254020,60,RL,9066,3,Inside,CollgCr,2Story,8,5,1999,2000,VinylSd,VinylSd,BrkFace,320.0,4,PConc,668.0,0.0,336.0,1004.0,5,1004,848,0,1852,0.0,0.0,2,1,3,1,5,7,2,3.0,660.0,224,106,0,0,0,0,0,12,2008,230000
281,908203100,20,RL,6410,4,Inside,Edwards,1Story,4,5,1958,1958,WdShing,Wd Shng,None,0.0,3,CBlock,0.0,0.0,960.0,960.0,5,960,0,0,960,0.0,0.0,1,0,3,1,4,5,0,0.0,0.0,0,0,0,0,0,0,0,5,2010,90000
1499,908154235,60,RL,63887,1,Corner,Edwards,2Story,10,5,2008,2008,Stucco,Stucco,Stone,796.0,5,PConc,5644.0,0.0,466.0,6110.0,5,4692,950,0,5642,2.0,0.0,2,1,3,1,6,12,3,2.0,1418.0,214,292,0,0,0,480,0,1,2008,160000
2298,923230180,85,RL,7244,4,Inside,Mitchel,SFoyer,5,7,1970,1970,VinylSd,VinylSd,None,0.0,3,CBlock,619.0,0.0,149.0,768.0,5,768,0,0,768,1.0,0.0,1,0,2,1,4,5,0,2.0,624.0,104,0,0,0,0,0,0,4,2007,129500
2580,535180020,20,RL,10152,4,Inside,NAmes,1Story,6,6,1956,1994,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,914.0,0.0,210.0,1124.0,5,1124,0,0,1124,1.0,0.0,1,0,3,1,4,6,1,1.0,353.0,0,211,180,0,142,0,0,5,2006,153000
568,533210020,160,FV,3000,4,Inside,Somerst,2Story,6,5,2009,2009,VinylSd,VinylSd,Stone,76.0,4,PConc,294.0,0.0,318.0,612.0,5,612,612,0,1224,0.0,0.0,2,1,2,1,5,4,0,2.0,528.0,0,234,0,0,0,0,0,6,2009,173733
1807,531363020,20,RL,7500,4,Inside,SawyerW,1Story,6,5,2006,2007,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,1100.0,1100.0,5,1100,0,0,1100,0.0,0.0,1,1,3,1,4,6,0,0.0,0.0,0,136,0,0,0,0,0,6,2007,146000
129,534431070,50,RL,17360,4,Corner,NAmes,1.5Fin,6,6,1949,1950,MetalSd,MetalSd,Stone,340.0,3,CBlock,300.0,0.0,482.0,782.0,3,1019,537,0,1556,0.0,0.0,2,0,3,1,4,6,1,2.0,470.0,0,0,150,0,0,0,0,1,2010,172500
2294,923229100,80,RL,15957,3,Corner,Mitchel,SLvl,6,6,1977,1977,HdBoard,Plywood,None,0.0,3,PConc,1148.0,0.0,96.0,1244.0,3,1356,0,0,1356,2.0,0.0,2,0,3,1,4,6,1,2.0,528.0,1424,0,0,0,0,0,0,9,2007,188000
1860,533254130,20,RL,9600,4,FR2,Veenker,1Story,6,8,1976,1976,MetalSd,MetalSd,None,0.0,3,CBlock,978.0,0.0,284.0,1262.0,5,1262,0,0,1262,0.0,1.0,2,0,3,1,4,6,1,2.0,460.0,298,0,0,0,0,0,0,5,2007,181500
839,907131090,60,RL,10667,2,CulDSac,CollgCr,2Story,7,6,1996,1996,VinylSd,VinylSd,None,0.0,4,PConc,385.0,344.0,70.0,799.0,5,827,834,0,1661,1.0,0.0,2,1,3,1,5,6,1,2.0,550.0,158,61,0,0,0,0,0,4,2009,212000
2349,527355060,60,RL,10530,4,Inside,NWAmes,2Story,7,5,1978,1978,Plywood,Plywood,BrkFace,68.0,3,CBlock,0.0,0.0,945.0,945.0,3,945,912,0,1857,0.0,0.0,2,1,4,1,4,8,1,2.0,482.0,400,105,0,0,0,0,0,7,2006,188900
1903,534450110,20,RL,5000,4,Inside,BrkSide,1Story,3,3,1946,1950,WdShing,Wd Shng,None,0.0,2,CBlock,299.0,0.0,367.0,666.0,2,666,0,0,666,0.0,1.0,1,0,2,1,5,4,0,0.0,0.0,0,52,0,0,0,0,0,4,2007,64500
234,905352140,60,RL,17082,3,CulDSac,ClearCr,2Story,6,5,1978,1992,VinylSd,VinylSd,BrkFace,288.0,3,PConc,964.0,0.0,153.0,1117.0,5,1117,864,0,1981,1.0,0.0,2,1,4,1,5,8,1,2.0,522.0,336,104,0,0,0,0,0,5,2010,230000
2172,908127060,50,RL,16287,4,Inside,Edwards,1.5Fin,5,6,1925,1950,VinylSd,VinylSd,None,0.0,3,CBlock,130.0,105.0,666.0,901.0,3,901,450,0,1351,1.0,0.0,1,0,3,1,4,7,1,2.0,576.0,0,0,43,0,100,0,0,7,2007,122000
2588,535325340,20,RL,11050,4,Inside,NAmes,1Story,5,5,1956,1956,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,488.0,0.0,517.0,1005.0,5,1005,0,0,1005,0.0,0.0,1,0,2,1,4,6,1,1.0,319.0,0,0,0,0,288,0,0,7,2006,133500
1289,902105020,50,RM,10440,4,Corner,OldTown,1.5Fin,6,7,1920,1950,BrkFace,Wd Sdng,None,0.0,4,BrkTil,493.0,0.0,1017.0,1510.0,5,1584,1208,0,2792,0.0,0.0,2,0,5,1,4,8,2,2.0,520.0,0,547,0,0,480,0,1150,6,2008,256000
1596,923225200,160,RM,2665,4,Inside,MeadowV,2Story,5,7,1976,1976,CemntBd,CmentBd,None,0.0,3,PConc,318.0,0.0,232.0,550.0,3,925,550,0,1475,0.0,0.0,2,0,4,1,4,6,1,1.0,336.0,92,26,0,0,0,0,0,5,2008,129500
264,907250030,20,RL,10389,4,Inside,CollgCr,1Story,8,5,2003,2003,CemntBd,CmentBd,BrkFace,320.0,4,PConc,1682.0,0.0,296.0,1978.0,5,1978,0,0,1978,1.0,0.0,2,1,3,1,5,8,1,3.0,850.0,188,25,0,0,0,0,0,5,2010,318000
451,528172060,20,RL,9658,3,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,383.0,4,PConc,0.0,0.0,1598.0,1598.0,4,1606,0,0,1606,0.0,0.0,2,0,3,1,5,6,1,3.0,871.0,230,60,0,0,0,0,0,7,2009,255900
536,531363050,20,RL,7500,4,Inside,SawyerW,1Story,6,5,2004,2004,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,1158.0,1158.0,5,1158,0,0,1158,0.0,0.0,1,1,3,1,5,5,0,0.0,0.0,0,50,0,0,0,0,0,8,2009,143500
43,528138020,20,RL,14122,3,Inside,NridgHt,1Story,8,5,2005,2006,CemntBd,CmentBd,BrkFace,240.0,4,PConc,28.0,0.0,1794.0,1822.0,5,1822,0,0,1822,0.0,0.0,2,0,3,1,6,8,1,3.0,678.0,0,119,0,0,0,0,0,2,2010,259000
2223,909428120,20,RL,21000,4,Corner,Crawfor,1Story,6,5,1953,1953,Wd Sdng,Wd Sdng,BrkFace,184.0,3,CBlock,35.0,869.0,905.0,1809.0,3,2259,0,0,2259,1.0,0.0,2,0,3,1,5,7,2,2.0,450.0,166,120,192,0,0,0,0,10,2007,217000
2009,903206170,50,RL,8737,3,Inside,BrkSide,1.5Fin,6,7,1923,1950,BrkFace,Wd Sdng,None,0.0,3,BrkTil,300.0,0.0,765.0,1065.0,5,915,720,0,1635,0.0,0.0,1,1,3,1,4,6,1,2.0,440.0,0,38,0,144,0,0,0,5,2007,210000
394,527402220,20,RL,8750,3,Inside,NAmes,1Story,5,6,1970,1970,MetalSd,MetalSd,BrkFace,76.0,3,CBlock,828.0,0.0,174.0,1002.0,3,1002,0,0,1002,1.0,0.0,1,0,3,1,4,5,0,2.0,902.0,0,0,0,0,0,0,0,8,2009,148500
1738,528222050,60,RL,8499,3,Inside,Gilbert,2Story,6,5,2006,2007,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,616.0,616.0,5,616,796,0,1412,0.0,0.0,2,1,3,1,5,6,1,2.0,432.0,0,36,0,0,0,0,0,3,2007,156932
1196,534225110,90,RL,11072,3,Inside,NAmes,1Story,5,5,1965,1965,HdBoard,HdBoard,None,0.0,3,CBlock,0.0,0.0,1728.0,1728.0,3,1728,0,0,1728,0.0,0.0,2,0,6,2,4,10,0,2.0,576.0,0,0,0,0,0,0,0,11,2008,145000
828,906380210,20,RL,6762,4,Inside,CollgCr,1Story,7,5,2007,2007,VinylSd,VinylSd,None,0.0,4,PConc,902.0,0.0,380.0,1282.0,5,1290,0,0,1290,1.0,0.0,2,0,2,1,5,6,1,2.0,662.0,168,0,0,0,0,0,0,5,2009,200000
